comment,replies,date,user_name
"HERO OR GIANT OF BIBLICAL PROPORTION WOULD BE AN UNDERSTATEMENT!
SURROUNDED AND CONSTANTLY ATTACKED BY AGGRESSIVE AND POISONOUS SNAKES, DRAGONS AND, YES, MOSQUITOS -  HE WON!!!
UNBELIEVABLY,  REALY 
TURNING OUR PLANET FROM THE DISASTROUS TO THE RIGHT ORBIT!",[],2024-11-07T04:49:19Z,@michaelkatok3764
"HERO OR GIANT OF BIBLICAL PROPORTION WOULD BE AN UNDERSTATEMENT!
SURROUNDED AND CONSTANTLY ATTACKED BY AGGRESSIVE AND POISONOUS SNAKES, DRAGONS AND, YES, MOSQUITOS -  HE WON!!!
UNBELIEVABLY,  REALY 
TURNING OUR PLANET FROM THE DISASTROUS TO THE RIGHT ORBIT!",[],2024-11-07T04:47:57Z,@michaelkatok3764
He's too sassy,[],2024-11-07T04:46:50Z,@ChrisPBacon-nd7qe
The United States is the most democratic country in the world.,[],2024-11-07T04:42:17Z,@vandoeunsot0168
Yay!!!,[],2024-11-07T04:40:19Z,@debbiebrown1373
胜利✌️的狮子🦁,[],2024-11-07T04:39:16Z,@user-guanyang
Congratulations from Nepal 🇳🇵🇳🇵🇳🇵🇳🇵🇳🇵🇳🇵,[],2024-11-07T04:38:15Z,@SandhyaRai-i7m
Sure hope he keeps his promises.,[],2024-11-07T04:38:03Z,@timmccurdy9194
"God bless America ,  I hope he gives knowledge and wisdom to lead the U.S. Jesus is lord and Savior",[],2024-11-07T04:37:27Z,@alexskee649
Barron Trump is tall holy shit 6.7,[],2024-11-07T04:36:40Z,@SalvatoreSpade
"HMMMMM ??  WHY DID KAMALA LOSE BY SUCH HUGE MARGINS????  THE  MEDIA-CONTROLLED LEFT RADICALS WILL LIE TO COVER IT UP BUT I WILL TELL YOU...

First of all, for all of the women out there WHO DID NO RESEARCH and just voted for her because she has the same genitalia as you, does not mean that she should be President. WOW...

She OFFERED NO answers as to why she still wants to over-fund extremely unnecessary wars like the Palestine and Ukraine War by wasting many billions of dollars paid for by our US citizen's income tax, instead of intelligently redirecting all of those billions to helping this country's REAL PROBLEMS LIKE our economy, healthcare, and homelessness problems. 

INSTEAD, she focuses on WASTING more BILLIONS of our money by placing our good soldiers' lives in jeopardy by PUTTING THEM IN COMPLETELY UNNECESSARY WARS TO SATISFY her militant and gross appetite for WAR!

She KNOWINGLY spreading toxic, damaging, and false information regarding Trump and the Russian hoax WHICH HAS ALL BEEN DEBUNKED!!

She doesn't plan on having real answers as to why she is committed to having free speech censored nor why she wants to give Big Pharma and related companies COMPLETE control of what we take and don't take. 

She IS SO CORRUPT THAT SHE IS COMPLETELY RESPONSIBLE FOR the illegal immigrant problem as she not only is STILL encouraged them to come, but FLYING MIGRANTS TO SWING STATES TO FAST-TRACK CITIZENSHIP BY PERSUADING THEM TO VOTE BLUE IN EXCHANGE FOR supplying them with free money, American jobs, credit cards, healthcare, cell phones, and more, STILL paid for by real US citizens.

THE TOXIC LEFT RADICALS ARE STILL PLANNING ON IMPORTING MIGRANTS to SWING STATES BEYOND THE ELECTION TO INFLUENCE THE NOW DANGEROUS AND TOXIC LEFT DEMOCRATIC VOTE!! THAT'S ILLEGAL, COMPLETELY FRAUDULENT AND ALREADY PROVEN!!

 SAY GOODBYE TO A 2 PARTY SYSTEM (DEMOCRACY). WE CAN'T AFFORD TO LOSE DEMOCRACY AS THIS AGENDA WILL CONTINUE TO SPREAD and eliminate the republican party.
JUST LOOK WHAT IT DID TO CALIFORNIA...

STOP BEING MISLED, MISGUIDED MEDIA-CONTROLLED PUPPETS. DO THE RESEARCH AND BE SMART, AND ACTUALLY FACT-CHECK ANYTHING THAT I SAID THAT YOU DISAGREE WITH",[],2024-11-07T04:28:03Z,@gregantonio1
Minute 25:53 Wow yes! ❤️🙏🏼 ✝️,[],2024-11-07T04:26:33Z,@cristyzeigler3312
God bless America. Praise the Lord!,[],2024-11-07T04:26:25Z,@ryza2543-nd8dp
"I'm from India 
Felicitation for your  hard work 
Thank you Trump Sir 🙏🙏🙏🙏🙏
God always lead you good way",[],2024-11-07T04:25:55Z,@ZurielRock
"Proud Republican, Christian, and College Student.
Though it somewhat saddens me that many friends and peers I grew up with through elementary, middle, and high school diverged so so far from what I believe in for the betterment of our country. Though disagreements and differences of opinion are inevitable, I have no regrets. I've been hearing about this guy so much of my life and only wish I was old enough to vote in 2020. But hey I'm glad voted this year. Let's Go Trump! MAGA!","['What a DISGRACE YOU ARE', '@ Kamala broke it and Trump will fix it. The only disgrace is someone who didn’t get elected as a nominee telling the media that Biden handled things will in the government. While lying about having the border under control and Bidenomics working when we have record high inflations. Tell me I’m wrong']",2024-11-07T04:20:45Z,@Blueian742
Where are the minorities,[],2024-11-07T04:20:05Z,@cassiusrockwell258
America Fk Yea!!!!! MAGA Part II,[],2024-11-07T04:17:13Z,@markkoveleski6189
"Donald Trump owns america, he's a well known crook with no consequences, what a disgrace for him to even be allowed to run for president wtf!",[],2024-11-07T04:14:17Z,@Tracy-sf6zn
So glad that God made Trump win this unprecedented journey. Proud to be an American and he is my President Trump 2024.,[],2024-11-07T04:10:54Z,@gerinarj
Baron is so tall and handsome now,[],2024-11-07T04:08:11Z,@hxamon
Мы обязательно дадим тебе медаль кремля. Агент Трамп. Давайте дружно поздравим его  !!! 😂. Со вступлением должность 😂,[],2024-11-07T04:04:03Z,@ИванИванов-д5ы6ш
Should have just went straight to we don’t have time for this shit it’s time to get to fixing America,[],2024-11-07T04:03:42Z,@Slystones6646
Ghana is Going copy same and Vote Massively for JDM JOHN DRAMANI MAHAMA to come Back and Restore hope and Regularize our Democracy... God bless Ghana,[],2024-11-07T04:03:20Z,@tonyonme
Totally AWESOME.,[],2024-11-07T03:57:54Z,@Anthony-vb8hr
Does anybody else have a hard time differentiating between the SNL Trump and this one?,[],2024-11-07T03:51:57Z,@Bethelight-07
Watch this fat orange fall in 4 years anyways good for trumpppp,[],2024-11-07T03:48:33Z,@farheenjafri4739
"Do your job Mr. President and unite the country. You are the president of all of the people, not just 51%.",[],2024-11-07T03:47:50Z,@Bethelight-07
He's so funny and entertaining. It's going to be goofy fun in the Whitehouse. 😂 🎤 😺  🐶. Fun times.,[],2024-11-07T03:42:22Z,@jacquelinehatt1641
Where is Vivek?? He deserves a shout out,[],2024-11-07T03:42:06Z,@chayansharma680
"President Trump and First Lady Melania: We love you! Thank you BOTH for having the courage to once again face our battles and successfully fight them. And way to go, J.D. Vance!!",[],2024-11-07T03:37:21Z,@pamprier4710
Musk knew who won,[],2024-11-07T03:35:12Z,@nguyenminh-rm1uh
"SUPPORT TRUMP !!!       BUY  TRUMP MEDIA DJT SHARES !!!

Trump Media & Technology Group Corp. (DJT)     $30 USD",[],2024-11-07T03:33:24Z,@johndavid9418
Love the “dream big again” quote. So many people scraped by because of Biden and Kamala and lost hope. Hope revived for America !,[],2024-11-07T03:33:07Z,@number36420
GOD BLESS❤️❤️❤️❤️❤️❤️❤️,[],2024-11-07T03:31:41Z,@XxDIORXPOPXx
"TO A BEST RETIREE OF THE AMERICA AND PRESENTING EUROPE LIFE TO ASIA THANK YOU USA LISTED PRESIDENT DONALD TRUMPH THANK YOU FOR KEEPING SAFETY THE SPRING BANK ONLY FOR FOUR SEASON COUNTRIES AND BEYOND THE IMPORTANCE OF THE 240 MONTHS REQUIRED BY THE LOYALTY BANK IN AMERICA AND IN EUROPE.. TO THE 46,47,48 WHITEHOUSE WASHINGTON PRESIDENT FOR PROTECTING MY WORK AS BEST EQUESTRIAN MS. MARY MORAN PUBLICO MARY MORAN OCTAVO FORTALLEJO OF FORBES CORPORATION AND CLARK DEVELOPMENT CORPORATION INCLUDING HARRISON WEREIN THE LAST NAME OF USA LISTED USA VICE PRESIDENT ATTY.KAMALA HARRIS ATTY KAMALA HARRIS EMHOFF BOTH LOYALTY INSTITUTE CONCERNS OF YOU ON HARDWORK AND DEDICATION   OF THE LIFE BEST WORK IS TO SEEN THE USA DEPARTMENT OF HEALTH VETERAN AFFAIRS. AS THEY UNDERSTAND BOTH OF YOU PRESENTED THE LIFE OF RETIREE A PENSIONER AN INTERNATIONALE WORKERS LOVE MANDATED BENEFITS ... HOPE YOU WILL TAKE LIFE ON CONCERNS AGAIN AND AGAIN THE FIRST SOUTHEAST TWO SEASON ASIA PENSIONER I WILL DO RECEIVE IS FROM MID LOYALTY INDIVIDUAL PENSIONER ON BILATERAL PORTABILITY AT INDIVIDUAL WITH MOFDIFIED LEVEL MS. MARY MORAN PUBLICO , MARY MORAN OCTAVO ROJAS BALBERO QUITCO PUBLICO ... THANK YOU DECEMBER 25, 1779 BORN GREAT GRANDFATHER WASHINGTON MARIO TEMOTEO OCTAVO WASHINGTON MARIO MONTECARMEN MONTEROJAS BUENDIA PARAGAS OCTAVO.. I HAVE THE COPY IF THE LEVELS OF US AIR MARINE AND US AIR FORCE MY GRANDMOTHER TEMOTEA OCTAVO PUBLICO ACTS AS FOSTER PARENT AND ADOPTED YOUNGEST CHILDREN MARY MORAN PUBLICO OCTAVO  ROJAS BALBERO PUBLICO.. THANK YOU WALLSTREETJOURNAL FOR WORKING WITH ME ON TIME OF CLINTON AND BUSH I WAS WORKING WITH THEM AT THE DFITECH AND CATHAY PACIFIC AIRLINES RETIREE",[],2024-11-07T03:31:36Z,@DMMaryMoranRojasBalbero-Octavo
"Thank you Gretchen Whitmer, Brian Kemp, Josh Shapiro, Tony Evers, Katie Hobbs for making this Trump victory official.",[],2024-11-07T03:29:06Z,@donovansdenofgames4573
Congratulations from Ecuador! ❤,[],2024-11-07T03:28:45Z,@fabioraton4720
"DIOS BENDIGA A ESTE GUERRERO QUE DEFIENDE LA INSTITUCION MAS IMPORTANTE QUE TIENE UNA SOCIEDAD SANA Y BENDECIDA *LA FAMILIA,  *LA VIDA,  *LOS NINOS, *DEFIENDE NUESTRA NACION , DEFIENDE LOS PRINCIPIOS CRISTIANOS, Y POR EL CARACTER FUERTE QUE TIENE SE DA A RESPETAR ANTE TODOS LOS PICHONES DE DICTADORES QUE PRETENDEN DESTRUIRNOS. NO SE HABLARA DE IDEOLOGIA DE GENERO NI DE LLEVAR A NUESTROS NIÑOS A SER COMO EL CONEJO MALO, Y TODAS LAS ABERRACIONES DE UN GRUPO IIMPORTANTE DE HOLLYWOOD QUE QUE RODEABA Y LLENABA DE MUCHO COLORIDO LA CAMPAÑA DE KAMALA. QUE TENIAN QUE APORTAR ESTAS PERSONAS LUEGO DE VER LA PARTICIPACION EN FIESTAS DE BLANCO DONDE LLEVABAN MUCHOS NIÑOS COMO YA TODOS SABEMOS. QUE PODIAN APORTARNOS???????",[],2024-11-07T03:25:31Z,@luis-v7i2m
Kamala is crying with her dirty prerolls.. GG,[],2024-11-07T03:24:50Z,@imSUPERcereal22
Congratulations!!  Proud to be an American from the great state of North Carolina!!,[],2024-11-07T03:23:39Z,@angiewagner9909
🎉🎉🎉he deserves all these as he’s been suffering too much. Congrats from Canada,[],2024-11-07T03:20:39Z,@joyyang4849
Thank you Jesus!!!!!,[],2024-11-07T03:17:50Z,@kathynash916
Let's Go! No time to waste.,[],2024-11-07T03:15:47Z,@Wanda-v1r
Cant help but cry tears of joy. So happy and thankful God saved this man to save our country. It really was good vs evil.,[],2024-11-07T03:15:20Z,@NoPhatChicks313
Absolutely based.,[],2024-11-07T03:14:52Z,@UpperCrustthe3rd
me bc kamala lost: FCK FCK FC- *project 2025*,[],2024-11-07T03:14:00Z,@Tab-j5d
Sad to see him not thanking god 💔,"[""True.  I did catch that. He didn't thank for sparing his life."", 'If there is a god he sure as hell isn’t with trump']",2024-11-07T03:12:59Z,@mariela8257
Love u Trump ❤❤🎉🎉,[],2024-11-07T03:12:09Z,@MyeashiaMcCoy
"DJ TRUMP!  First President to win 3 consecutive terms, since the 22nd amendment!",[],2024-11-07T03:09:04Z,@budbud9561
Great speech. And look at Barron towering over everybody else!,[],2024-11-07T03:09:04Z,@opinionated4219
"Screw the democrats! 🤬

Sorry to say this but we are telling you to kiss our rear-end just like the men told the king of England. 😡

2020 to 2024 was a disaster. 

Election fraud and voter fraud 

BYE-BYE! 👋",[],2024-11-07T03:08:37Z,@curtisallred7250
He doesn't really care about anyone.  It's more or less he is ego maniac. I do prefer him over any democrat.,"['Hitler was an intellectual tyrant.', 'Both parties play off our weaknesses.', 'Feel free to respond.']",2024-11-07T03:07:27Z,@jakehosey1688
"As soon as I woke up, I checked to see if it was cloudy and gloomy outside and to my amazement, I saw the sunshine evaporating the mist, and I knew God was happy.",[],2024-11-07T03:06:06Z,@marcusatm
🎉🎉🎉🎉🎉🎉🎉,[],2024-11-07T03:05:29Z,@SamanthaServais
Donald Trump is perfect prime minister USA,[],2024-11-07T03:04:55Z,@AnamulHaque-o2o
Congratulations Mr. donald Trump for the victory of success from... INDIA,[],2024-11-07T03:04:55Z,@kalvaaria6064
Here we go again!,[],2024-11-07T03:03:54Z,@weldbert
HIRO OR GIANT OF BIBLICAL  PROPORTIONS WOULD BE AN UNDERSTATEMENT.   HE REALLY TURNED OUR PLANET FROM  DISASTROUS TO THE  RIGHT ORBIT!!!,[],2024-11-07T03:03:12Z,@michaelkatok3764
Congratulation Mr. President,[],2024-11-07T02:57:15Z,@annaiva595
So damn good to be a proud American again. I missed it! It’s back and it’s going to better than ever!!!!!! ❤❤❤,[],2024-11-07T02:56:25Z,@loricarlson9891
Trump 2024 😂🎉😂🎉😂🎉 i bet they mad now 🤣,[],2024-11-07T02:55:55Z,@blakewall3146
Woke Snoozed,"['Screw democrats', ""If woke is giving billions apon billions away to foreigners while we have homeless staving men women kids and vets here and they get nothing sad the democrats have messed this country up for long enough yall aren't needed your laws beliefs etc not needed and this election proves that""]",2024-11-07T02:53:13Z,@NLMlogistics
"The MSM, hollywood, Obamas, Taylor Swift, Operah etc influence is over going forward. I think the democrats should stay away from progressive left.",[],2024-11-07T02:52:42Z,@GCPCA-p5b
God has done one heck of a job writing this season of the United States,[],2024-11-07T02:52:27Z,@MikeNBikes
Trump you are the best❤🎉😊😊🎉🎉 you will fix it,[],2024-11-07T02:50:48Z,@lindseylewis5915
Congratulations!    Good victory speech too.   I had tears in my eyes when I watched that rocket land successfully - another historic moment.,[],2024-11-07T02:48:57Z,@ValeriePerez-i8e
So happy Trump won!,[],2024-11-07T02:48:54Z,@Amanda-db9yx
No black person on that stage.  Oh Wait!  VP Harris did not have a black person on the stage either when she was elected VPOTUS.  🤣🤣🤣Black people cannot catch a break💁🏾,"[""Black folks are well represented. They're 15% of the population so it's not UNHEARD OF that a group of 10 people wouldn't have a dark skinned person. Gotta stop thinking like that.""]",2024-11-07T02:48:10Z,@ednaamck3831
"Congratulations US and our World! Hopefully, no nuclear war in our near future. At least we have a hope now (from Vietnam ^^)",[],2024-11-07T02:48:06Z,@trucmiview
Bend over America…it’s gonna hurt…lol…losers!!!,[],2024-11-07T02:47:22Z,@lucillecote7573
Lmao #lasttime 😂,[],2024-11-07T02:45:54Z,@slqrvs7678
I voted for Trump! It’s my honor and see this country again with a new hope new air to breathe!,[],2024-11-07T02:44:05Z,@goo2286
"I am a black woman who absolutely did not vote for any, maybe for one, Democrat and especially not voted for VP Harris. The election was honest for the first time in recent years.  There is no confederacy or nefarious  paradigm in this election’s turnout.  

Folks,  accept the vote and move on.  Your energies are needed to encourage people to reach out to the incoming  Republican led Congress and the POTUS with suggestions.on meeting the needs of black people, of the working poor, of women, of children,  respecting the sovereignty of other nations,  breaking ties with Israel, etc.",['Cheers to you!'],2024-11-07T02:43:10Z,@ednaamck3831
Are we not gonna talk ab how trumps kid got NBA height 😭😭,[],2024-11-07T02:42:46Z,@GearheadGetaways
"This is all words, can he ACTUALLY provide? Also, he is INTENSIONALLY constructing a FACADE to FACILITATE his bad acts.",[],2024-11-07T02:42:02Z,@LogiKMan06
So happy for them all!,[],2024-11-07T02:40:16Z,@trey263
"I hate how so many people are relying on this man to ""fix"" America. He got convicted of countless felonies and now immune to prosecution?!",[],2024-11-07T02:38:16Z,@LogiKMan06
Love and respect for Donald Trump from Pakistan. I hope he do good for Palestinians.,"['Yeah Gaza isn’t going to exist in 4 years', 'Don’t get your hopes up']",2024-11-07T02:36:47Z,@mansorali2182
He’s not even talking about the presidency though,[],2024-11-07T02:32:55Z,@MoneyLovePeace
I’m gonna be honest. I voted for trump but his age is starting to show. This may be another Biden scenario. I really hope he can keep his strength because if he can’t deliver we are kinda fucked guys.,"[""He has Vance with him don't worry""]",2024-11-07T02:32:09Z,@MoneyLovePeace
